id,Olivier Besancenot,Marie-George Buffet,Gérard Schivardi,François Bayrou,José Bové,Dominique Voynet,Philippe de Villiers,Ségolène Royal,Frédéric Nihous,Jean-Marie Le Pen,Arlette Laguiller,Nicolas Sarkozy
2083,1,0,0,0,1,0,0,1,0,0,1,0
2084,0,0,0,1,0,0,0,1,0,0,0,0
2085,0,0,0,0,0,1,0,1,0,0,0,0
2086,1,0,0,0,0,0,0,1,0,0,0,0
2087,0,0,0,0,1,1,0,1,0,0,0,0
2088,0,0,0,0,0,0,0,1,0,0,0,0
2089,0,0,0,0,0,0,1,0,0,1,0,1
2090,1,0,0,0,1,0,1,0,0,1,0,0
2091,0,1,0,0,0,0,0,1,0,0,0,0
2092,0,0,0,0,0,0,0,1,0,0,0,0
2093,0,0,0,1,1,0,0,1,0,0,0,0
2094,1,0,0,1,0,0,0,1,0,0,0,0
2095,0,0,0,1,0,0,0,0,0,0,0,0
2096,1,0,0,0,0,0,0,1,0,0,0,0
2097,1,0,0,1,0,0,0,0,0,0,0,0
2098,0,0,0,0,0,0,0,0,1,0,0,1
2099,0,0,0,0,0,0,1,0,0,1,0,1
2100,0,0,0,1,0,0,0,0,0,0,0,1
2101,0,0,0,0,1,0,0,1,0,0,0,0
2102,0,0,0,0,0,0,0,0,0,0,0,1
2103,0,0,0,0,0,0,0,0,0,1,0,1
2104,1,0,0,0,0,0,0,1,0,0,0,0
2105,0,0,0,0,0,0,0,0,0,0,1,1
2106,0,0,0,1,0,0,0,0,0,0,0,1
2107,0,0,0,1,0,0,0,0,0,0,0,1
2108,0,0,0,0,1,1,0,1,0,0,0,0
2109,0,0,0,1,0,0,0,0,0,0,0,1
2110,1,1,0,0,1,0,0,1,0,0,1,0
2111,0,0,0,1,0,1,0,0,0,0,0,1
2112,1,0,0,1,0,0,0,1,0,0,0,0
2113,1,0,1,0,1,0,0,1,0,0,0,0
2114,0,0,0,0,0,0,0,0,0,0,0,1
2115,0,0,0,1,0,0,0,0,0,0,0,1
2116,0,0,0,1,0,0,0,0,0,0,0,1
2117,0,0,0,0,0,0,0,0,0,0,0,1
2118,0,0,0,0,0,0,0,0,0,0,0,1
2119,0,0,0,1,0,0,0,0,0,0,0,0
2120,0,0,0,1,0,0,0,1,0,0,0,0
2121,0,0,0,1,0,0,0,0,0,0,0,0
2122,0,0,0,1,0,0,0,0,0,0,0,1
2123,1,0,0,0,0,1,0,1,0,0,0,0
2124,0,0,0,1,0,1,0,0,1,0,0,0
2125,0,0,0,1,0,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0,0,0,0,0,1
2127,0,0,0,0,0,0,0,1,0,0,0,1
2128,1,0,0,0,0,0,0,0,0,0,0,0
2129,0,0,0,0,0,0,0,0,0,1,0,1
2130,1,1,0,0,1,0,0,1,0,0,0,0
2131,0,0,0,1,0,0,0,0,0,1,0,1
2132,0,0,0,0,0,0,0,1,0,0,0,0
2133,1,0,0,0,1,0,0,0,0,0,0,0
2134,0,0,0,0,0,0,0,1,0,0,0,1
2135,0,0,0,1,0,0,0,0,0,0,0,0
2136,1,0,0,0,0,0,0,1,0,0,0,0
2137,0,0,0,1,0,1,0,1,0,0,0,0
2138,0,0,0,1,0,0,0,0,0,0,0,0
2139,1,0,0,1,0,0,0,1,0,0,0,0
2140,0,0,0,0,0,0,0,0,0,0,0,1
2141,0,0,0,0,0,1,0,1,0,0,0,0
2142,0,0,0,0,0,0,0,1,0,0,0,1
2143,0,0,0,1,1,0,0,0,0,0,0,0
2144,0,0,0,1,0,1,0,1,0,0,0,1
2145,0,0,0,1,0,0,0,0,0,0,0,0
2146,0,0,0,0,0,0,0,0,0,0,0,0
2147,0,0,0,1,0,0,0,1,0,0,0,0
2148,0,0,0,0,0,0,0,0,0,0,0,1
2149,0,0,0,1,0,0,0,1,0,0,0,0
2150,0,1,0,1,0,0,0,1,0,0,0,0
2151,0,0,0,1,0,0,0,0,0,0,0,1
2152,0,0,0,1,0,0,0,0,0,1,0,1
2153,1,0,0,0,1,0,0,1,0,0,1,0
2154,0,0,0,0,0,0,0,0,0,0,0,0
2155,0,0,0,1,0,0,0,0,0,0,0,0
2156,0,0,0,1,0,0,0,1,0,0,0,0
2157,1,0,0,0,0,0,0,1,0,0,1,0
2158,0,0,0,0,0,1,0,1,0,0,1,0
2159,0,0,0,1,0,0,0,0,0,0,0,1
2160,0,0,0,0,1,1,0,1,0,0,0,0
2161,0,0,0,0,0,0,0,1,0,0,0,0
2162,0,0,0,1,0,0,0,0,0,0,0,1
2163,0,0,0,0,0,0,0,0,0,0,0,1
2164,0,0,0,1,1,0,0,0,1,0,0,1
2165,1,0,0,1,0,1,0,1,0,0,1,0
2166,0,0,0,0,0,0,0,1,0,0,0,0
2167,0,0,0,1,0,0,0,0,0,0,0,1
2168,0,0,0,1,0,0,0,1,0,0,0,1
2169,0,0,0,1,0,0,0,1,0,0,0,0
2170,0,0,0,0,0,0,0,1,0,0,0,0
2171,0,0,0,1,0,0,0,0,0,0,0,1
2172,0,0,0,0,0,1,0,1,0,0,0,0
2173,1,0,0,0,0,0,0,0,0,0,0,0
2174,1,0,0,1,0,0,0,0,0,0,0,1
2175,0,0,0,0,0,0,0,1,0,0,0,0
2176,0,0,0,1,0,0,0,0,0,0,0,0
2177,0,0,0,0,0,0,0,1,0,0,0,1
2178,0,0,0,0,0,0,0,0,0,1,0,0
2179,0,0,0,1,0,0,0,1,0,0,0,0
2180,1,1,0,0,0,0,0,1,0,0,1,0
2181,0,0,0,0,0,0,0,0,0,0,0,1
2182,0,0,0,0,0,0,0,1,1,0,1,0
2183,0,0,0,0,0,0,0,1,0,0,0,0
2184,0,0,0,1,0,0,0,0,0,0,0,1
2185,0,0,0,0,0,0,0,0,0,0,0,0
2186,0,0,0,1,0,0,0,0,0,0,0,0
2187,0,0,0,1,0,0,0,1,0,0,0,0
2188,0,1,0,1,0,1,0,1,0,0,0,0
2189,0,0,0,1,0,0,0,0,0,0,0,0
2190,0,0,0,0,0,0,0,0,0,1,0,1
2191,1,0,0,1,0,0,0,0,0,0,0,1
2192,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,1,0,1,0,1,0,0,0,0
2194,0,0,0,0,0,0,0,0,0,0,0,1
2195,0,0,0,1,0,0,0,0,0,0,0,1
2196,0,0,0,0,0,0,0,0,0,0,0,1
2197,0,0,0,1,0,0,0,1,0,0,0,1
2198,0,0,0,0,0,0,0,0,0,0,0,1
2199,0,1,0,0,0,1,0,1,0,0,0,0
2200,0,0,0,1,0,0,0,1,0,0,0,0
2201,0,0,0,1,0,0,0,1,0,0,0,0
2202,1,1,0,0,1,1,0,1,0,0,1,0
2203,1,1,0,0,1,1,0,1,0,0,0,0
2204,0,0,0,1,0,1,0,0,0,0,0,0
2205,0,0,0,0,0,0,0,1,0,0,0,0
2206,0,0,0,1,0,0,0,0,0,0,0,1
2207,0,0,0,1,0,0,0,1,0,0,0,0
2208,1,0,0,0,0,0,0,0,0,0,1,0
2209,0,0,0,1,0,0,0,1,0,0,0,0
2210,0,0,0,0,0,0,0,0,0,0,0,1
2211,0,0,0,0,0,1,0,1,0,0,0,0
2212,0,0,0,1,0,0,0,0,0,0,0,1
2213,0,1,0,0,1,0,0,1,0,0,0,0
2214,0,0,0,1,0,1,0,1,0,0,0,0
2215,0,0,0,0,0,0,0,0,0,0,0,1
2216,0,0,0,1,0,0,0,0,0,0,0,1
2217,0,0,0,0,0,0,0,0,0,0,0,1
2218,0,0,0,1,0,0,0,0,0,0,0,0
2219,1,0,0,0,1,1,0,1,0,1,1,0
2220,0,0,0,0,0,0,0,0,0,0,0,0
2221,0,0,0,1,0,0,0,0,0,0,0,0
2222,0,0,0,0,0,0,0,0,0,0,0,1
2223,0,0,0,1,0,1,0,1,0,0,0,0
2224,0,0,0,1,0,0,0,0,0,0,0,0
2225,1,0,0,0,0,1,0,0,0,0,0,1
2226,0,0,0,1,0,0,0,1,0,0,0,1
2227,0,0,0,0,0,0,0,0,0,0,0,1
2228,0,1,0,0,0,1,0,1,0,0,0,0
2229,0,0,0,0,0,0,1,0,0,1,0,1
2230,0,0,0,0,1,1,0,1,0,0,1,0
2231,0,0,0,0,1,1,0,0,0,0,0,0
2232,0,0,0,1,0,0,0,0,0,0,0,1
2233,0,0,0,1,0,1,0,0,0,0,0,0
2234,0,0,0,1,0,0,0,1,0,0,0,1
2235,0,0,0,1,1,1,0,1,0,0,0,0
2236,0,0,0,1,0,0,0,1,0,0,0,1
2237,0,0,0,1,0,0,0,0,0,0,0,1
2238,1,1,0,0,0,1,0,1,0,0,1,0
2239,1,0,0,1,0,1,0,1,0,0,0,0
2240,0,0,0,0,0,0,0,0,0,0,0,0
2241,0,0,0,0,0,0,0,1,0,0,0,0
2242,0,0,0,0,0,0,0,0,0,1,1,1
2243,0,0,0,1,0,1,1,0,0,0,0,0
2244,0,0,0,0,0,0,0,1,0,0,0,0
2245,0,0,0,1,0,0,0,1,0,0,0,0
2246,0,0,0,1,0,0,0,0,0,0,0,0
2247,0,0,0,1,0,0,0,1,0,0,0,0
2248,0,0,0,0,0,1,0,1,0,0,0,0
2249,0,0,0,0,1,0,0,1,0,0,0,0
2250,1,0,0,0,0,1,0,1,0,0,0,0
2251,0,0,0,1,0,0,0,0,0,0,0,1
2252,0,0,0,0,0,0,0,1,0,0,0,1
2253,0,0,0,1,0,0,0,0,0,0,0,1
2254,0,0,0,1,0,0,0,0,0,0,0,0
2255,0,0,0,0,0,0,1,0,0,1,0,1
2256,0,0,0,1,0,0,0,1,0,0,0,0
2257,1,1,1,1,1,1,1,1,1,1,1,1
2258,1,0,0,0,0,0,0,0,0,0,0,1
2259,0,0,0,1,0,1,0,0,0,0,0,1
2260,0,0,0,1,0,0,0,0,0,0,0,1
2261,0,0,0,0,0,0,0,1,0,0,0,0
2262,0,0,0,0,0,0,0,1,0,0,1,0
2263,1,0,0,1,0,0,0,0,0,1,0,0
2264,0,0,0,0,0,0,0,0,1,0,0,1
2265,0,0,0,1,0,1,0,1,0,0,0,0
2266,1,1,0,1,0,0,0,1,0,0,0,0
2267,0,0,0,1,0,0,0,1,0,0,0,1
2268,0,0,0,0,0,0,0,1,0,0,0,0
2269,0,0,0,0,0,0,0,1,0,0,0,0
2270,0,0,0,0,0,0,1,1,0,0,0,0
2271,0,0,0,1,0,0,0,0,0,0,0,1
2272,0,0,0,1,0,0,0,0,0,1,0,1
2273,0,0,0,0,0,0,0,1,0,0,1,0
2274,1,0,0,0,0,0,0,1,1,0,0,1
2275,1,0,0,0,0,0,0,1,0,0,0,1
2276,0,1,0,0,0,0,0,1,0,0,0,0
2277,0,0,0,0,0,0,0,1,0,0,0,0
2278,0,0,0,1,0,1,0,1,0,0,0,0
2279,0,0,0,1,1,1,0,1,0,0,0,0
2280,0,0,0,0,0,0,0,0,0,0,0,1
2281,0,0,0,0,0,0,1,0,0,1,0,0
2282,0,0,0,1,0,0,0,0,0,0,0,1
2283,0,0,0,0,1,1,0,1,0,0,0,0
2284,1,0,0,0,1,1,0,1,0,0,0,0
2285,0,0,0,1,0,0,0,0,0,0,0,1
2286,1,1,0,0,0,0,0,0,0,0,0,0
2287,0,0,0,1,0,0,0,1,0,0,0,0
2288,0,0,0,0,0,0,0,0,0,0,0,0
2289,1,0,0,0,1,0,0,1,0,0,1,0
2290,1,0,0,0,1,0,0,1,0,0,0,0
2291,1,0,0,1,1,0,1,1,0,0,0,0
2292,0,0,0,1,0,0,0,1,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0,1
2294,0,0,0,1,0,0,0,0,0,0,0,1
2295,0,0,0,1,0,0,0,1,0,0,0,0
2296,0,0,0,0,0,0,0,1,0,0,0,0
2297,0,0,0,0,0,1,0,1,0,0,0,0
2298,0,0,0,1,0,0,0,1,0,0,0,0
2299,0,0,0,1,0,0,0,1,0,0,0,1
2300,0,0,0,0,0,0,0,1,0,0,0,0
2301,0,0,0,0,0,0,0,0,0,0,0,1
2302,0,0,0,0,1,0,0,1,0,0,0,0
2303,0,0,0,0,0,0,0,0,0,0,0,0
2304,0,0,1,0,0,0,0,1,0,0,0,0
2305,1,1,0,1,0,0,0,1,0,0,1,0
2306,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0,0
2308,1,0,0,0,1,0,0,1,0,0,0,0
2309,0,0,0,1,1,1,0,1,0,0,0,0
2310,1,1,0,1,1,1,0,1,1,0,1,0
2311,0,1,0,0,0,1,0,1,0,0,0,0
2312,1,0,0,1,0,1,0,0,0,0,0,0
2313,0,1,0,0,0,0,0,1,0,0,0,0
2314,1,0,0,0,0,0,0,1,0,0,1,1
2315,0,0,0,1,0,0,0,0,1,0,0,1
2316,0,0,0,1,0,0,0,0,0,0,0,0
2317,0,0,0,0,0,0,1,0,0,1,0,1
2318,0,0,0,0,0,0,0,0,0,1,0,1
2319,0,0,0,0,0,0,0,0,0,0,0,0
2320,0,0,0,1,0,1,0,1,0,0,0,0
2321,1,1,0,1,0,0,0,1,0,0,0,0
2322,1,1,0,1,1,1,0,1,0,0,1,0
2323,0,0,0,0,0,0,0,0,0,0,0,1
2324,0,0,0,0,1,0,0,0,0,1,0,0
2325,1,0,0,0,0,1,0,1,0,0,0,0
2326,0,0,0,1,0,0,0,1,0,0,0,0
2327,0,0,0,1,0,0,1,0,0,0,0,1
2328,0,0,0,0,0,0,0,0,0,0,0,1
2329,0,0,0,0,0,0,0,0,0,0,0,0
2330,0,0,0,1,0,0,0,1,0,0,0,1
2331,0,0,0,1,0,0,0,0,0,0,0,1
2332,1,0,0,1,0,0,0,1,0,0,0,0
2333,0,0,0,0,0,0,0,0,0,0,0,1
2334,0,0,0,0,0,0,0,0,0,0,0,1
2335,0,0,0,1,0,0,0,1,0,0,0,0
2336,0,0,0,1,0,1,0,0,0,0,0,0
2337,0,0,0,1,0,0,1,1,0,0,0,0
2338,1,1,0,0,0,0,0,0,0,1,0,0
2339,1,0,0,0,1,1,0,1,0,0,0,0
2340,1,0,0,1,0,0,0,1,0,0,0,0
2341,1,0,0,1,1,0,0,0,0,0,0,0
2342,1,0,0,0,0,1,0,0,0,0,0,0
2343,1,0,0,1,0,0,0,0,0,1,1,0
2344,1,0,0,0,1,0,0,1,0,0,0,0
2345,0,0,0,0,0,0,0,0,0,0,0,0
2346,0,0,0,0,0,0,0,0,0,0,0,0
2347,0,1,0,0,1,0,0,1,0,1,0,0
2348,0,0,0,0,0,0,0,0,0,0,0,1
2349,0,0,0,1,0,1,0,1,0,0,0,0
2350,0,0,0,0,0,1,0,0,0,1,1,1
2351,1,0,0,1,0,0,0,1,1,0,0,0
2352,0,1,0,1,1,1,0,1,0,0,0,0
2353,0,0,0,0,0,1,0,1,1,0,0,0
2354,1,0,0,0,0,0,0,0,0,0,0,0
2355,0,0,0,0,0,0,0,0,0,0,0,1
2356,1,1,0,1,0,0,0,0,0,0,0,0
2357,1,0,0,1,0,1,0,1,0,0,0,0
2358,0,0,0,1,0,0,0,0,0,0,0,0
2359,0,0,0,1,0,0,0,0,0,0,0,0
2360,0,0,0,1,0,1,0,1,0,0,0,0
2361,0,0,0,1,0,0,1,0,0,0,0,1
2362,1,0,0,0,0,0,0,0,0,1,0,0
2363,0,0,0,0,0,0,1,0,1,1,0,1
2364,0,0,0,0,0,0,0,1,0,0,0,0
2365,0,0,0,0,0,0,0,0,0,0,0,1
2366,0,0,0,0,0,0,0,0,0,0,0,1
2367,0,0,0,1,0,0,0,0,0,0,0,0
2368,1,0,0,0,0,1,0,1,0,0,0,0
2369,0,0,0,1,0,0,0,0,0,0,0,1
2370,0,0,0,0,0,1,0,1,0,0,0,0
2371,1,0,0,0,0,0,0,1,0,0,1,0
2372,0,0,0,0,0,1,0,1,0,0,0,0
2373,1,0,0,0,0,0,0,1,0,0,0,0
2374,0,0,0,0,0,0,0,1,0,0,0,1
2375,0,0,0,0,0,0,0,1,0,0,0,0
2376,0,0,0,0,0,0,1,0,0,0,0,1
2377,0,0,0,1,0,0,0,1,0,0,0,0
2378,0,0,0,0,0,0,0,1,1,1,0,0
2379,0,0,0,0,0,0,0,1,0,0,0,0
2380,0,0,0,0,0,0,0,1,0,0,0,0
2381,0,0,0,1,0,0,0,1,0,0,0,0
2382,1,0,0,1,0,0,0,1,0,0,0,0
2383,0,0,0,0,0,0,0,0,0,0,0,0
2384,0,0,0,1,0,0,0,0,0,0,0,1
2385,0,1,0,0,0,0,0,1,0,0,1,0
2386,0,0,0,0,0,0,0,0,0,0,0,0
2387,1,0,0,0,0,0,0,1,0,0,0,0
2388,0,0,0,0,0,0,0,0,0,0,0,1
2389,0,0,0,0,0,0,0,0,0,0,0,1
2390,0,0,0,1,0,0,0,0,0,0,0,1
2391,1,0,0,0,0,0,0,1,0,0,0,0
2392,0,0,0,0,0,0,1,1,0,0,0,0
2393,0,0,0,0,0,0,0,0,0,0,0,1
2394,0,0,0,0,0,0,0,0,0,0,0,1
2395,0,0,0,0,0,0,0,0,0,0,0,0
2396,0,1,0,1,0,0,0,1,0,0,0,0
2397,1,0,1,1,0,0,0,0,0,0,0,0
2398,0,1,0,1,0,1,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,1,0,0,0,0
2400,1,1,0,0,0,0,0,0,0,0,1,0
2401,0,1,0,0,0,0,0,1,0,0,1,0
2402,0,0,0,0,0,0,0,1,0,0,0,0
2403,0,0,0,0,0,0,0,0,0,0,0,0
2404,1,0,0,0,1,0,0,1,0,0,0,0
2405,0,0,0,1,0,0,0,1,0,0,0,0
2406,0,0,0,0,0,0,0,1,0,0,0,0
2407,1,0,0,0,0,1,0,1,0,0,0,0
2408,0,0,0,0,0,1,0,1,0,0,0,0
2409,0,0,0,0,0,0,0,0,0,0,0,0
2410,0,0,0,0,0,0,0,0,0,0,0,0
2411,1,0,0,0,0,0,0,1,0,0,1,0
2412,0,0,0,0,0,0,1,0,1,0,0,1
2413,0,0,0,1,0,0,0,1,0,0,0,0
2414,1,1,0,0,0,0,0,0,0,0,0,0
2415,1,1,0,1,0,0,0,0,0,0,0,1
2416,0,0,0,1,0,0,1,0,0,1,0,1
2417,0,0,0,0,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,1,0,0,0,0,1
2419,1,0,0,0,0,1,0,1,0,0,0,0
2420,0,0,0,1,0,0,0,0,0,0,0,1
2421,1,0,0,1,0,0,0,1,0,0,1,0
2422,0,0,0,1,0,1,0,1,0,0,0,1
2423,0,0,0,1,0,0,0,1,0,0,0,0
2424,0,0,0,1,0,0,1,0,0,0,0,0
2425,0,0,0,0,0,0,0,0,0,0,0,0
2426,1,0,0,1,0,0,0,1,0,0,0,0
2427,0,0,0,1,0,0,0,0,0,0,0,0
2428,1,1,0,0,1,1,0,1,0,0,0,0
2429,1,1,0,0,1,0,0,0,0,0,1,0
2430,1,0,0,1,0,0,0,1,0,0,1,0
2431,0,0,0,0,0,0,0,0,0,0,0,0
2432,0,0,0,0,0,0,0,0,0,1,0,1
2433,1,0,0,1,0,0,0,0,0,0,0,0
2434,0,0,0,0,1,1,0,0,0,0,0,1
2435,0,0,0,0,0,0,0,0,0,0,0,1
2436,0,0,0,0,0,0,0,0,0,0,0,1
2437,0,1,0,0,0,0,0,1,0,0,0,0
2438,0,0,0,1,1,1,0,1,0,0,0,0
2439,0,0,0,1,0,0,0,0,0,0,0,0
2440,0,0,0,0,0,0,0,0,0,0,0,0
2441,0,0,0,1,0,0,0,1,0,0,0,0
2442,0,0,0,1,0,0,0,0,0,0,0,0
2443,0,0,0,1,0,1,0,0,0,0,0,1
2444,0,0,0,0,0,0,0,0,0,0,0,0
2445,0,0,0,1,0,0,0,0,0,0,0,1
2446,0,0,0,0,0,0,0,0,0,0,0,1
2447,1,0,0,0,0,0,0,0,0,0,1,1
2448,0,0,0,1,0,0,0,1,0,0,0,0
2449,0,0,0,0,1,0,0,0,0,0,0,0
2450,1,0,0,0,0,0,0,0,0,0,0,0
2451,0,0,0,1,0,0,0,0,0,0,0,0
2452,0,0,0,0,0,0,0,0,0,0,0,0
2453,0,0,0,0,0,0,0,0,1,0,0,0
2454,0,0,0,0,0,0,0,1,1,0,0,1
2455,0,0,0,0,0,0,0,0,1,0,0,1
2456,0,0,0,0,0,0,0,1,0,0,0,1
2457,1,0,0,1,0,1,0,1,0,0,0,1
2458,0,0,0,1,0,0,0,0,0,0,0,1
2459,0,0,0,0,0,1,0,1,0,0,0,0
2460,1,0,0,0,0,0,0,1,0,0,0,0
2461,0,0,0,0,0,0,0,1,0,0,0,0
2462,0,0,0,0,0,0,0,1,0,0,0,0
2463,1,1,0,0,0,1,0,1,0,0,0,0
2464,0,0,0,1,0,0,0,1,0,0,0,0
2465,1,0,0,0,0,0,0,1,0,0,1,1
2466,0,0,0,0,0,0,1,0,0,1,0,1
2467,0,0,0,0,0,1,0,1,0,0,0,0
2468,0,0,0,0,0,0,0,0,0,1,0,1
2469,0,0,0,1,0,0,0,1,0,0,0,0
2470,1,0,0,0,1,1,0,1,0,0,0,0
2471,0,0,0,0,0,0,0,0,0,0,0,1
2472,0,0,0,1,0,0,0,0,0,0,0,1
2473,0,0,0,0,0,0,0,0,0,0,0,1
2474,0,0,0,1,0,0,0,0,0,0,0,1
2475,0,0,0,0,0,0,0,0,0,0,0,0
2476,1,0,0,0,0,0,0,1,0,0,0,0
2477,0,0,0,1,0,0,0,0,0,0,0,1
2478,1,0,0,1,1,0,0,1,0,0,0,0
2479,0,0,0,1,0,0,0,1,0,0,0,1
2480,1,1,0,1,0,0,0,1,0,0,0,0
2481,0,1,0,0,0,0,0,1,0,0,0,0
2482,0,0,0,0,0,0,0,1,1,0,0,0
2483,0,0,0,1,0,0,0,0,0,0,0,1
2484,1,0,0,1,0,0,0,0,0,1,0,0
2485,0,0,0,1,0,0,0,1,0,0,0,1
2486,0,0,0,1,0,0,0,1,0,0,0,0
2487,0,0,0,1,0,0,0,0,0,0,0,0
2488,0,0,1,1,1,0,0,0,0,0,0,0
2489,0,0,0,1,0,0,0,1,0,0,0,0
2490,0,0,0,0,0,0,0,0,0,0,0,1
2491,0,0,0,1,0,0,0,0,0,0,0,0
2492,0,0,0,1,0,0,0,0,0,0,0,0
2493,0,0,0,1,0,0,1,1,0,0,0,1
2494,0,0,0,1,0,0,0,1,0,0,0,0
2495,1,0,0,0,0,1,0,1,0,0,1,0
2496,1,0,0,0,0,0,0,1,0,0,0,0
2497,0,1,0,1,0,0,0,0,0,0,0,0
2498,0,0,0,1,0,0,1,0,0,0,0,1
2499,0,0,0,1,0,1,0,1,0,0,1,0
2500,1,0,0,1,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,0,1,0,0,1,0
2502,1,0,0,1,0,0,0,1,0,0,0,0
2503,1,0,0,1,0,0,0,1,0,0,0,0
2504,0,1,0,1,1,0,0,1,0,0,1,0
2505,1,0,0,0,1,0,0,1,0,0,0,0
2506,0,0,0,0,0,0,0,0,0,0,0,0
2507,0,0,0,0,0,0,0,0,0,0,0,1
2508,0,0,0,1,0,0,0,1,0,0,0,0
2509,0,0,0,0,0,0,0,1,0,0,0,1
2510,1,1,0,1,1,1,0,1,0,0,1,0
2511,0,0,0,1,0,0,1,1,0,0,0,1
2512,0,0,0,1,1,0,0,1,0,0,0,0
2513,1,0,0,1,0,0,0,1,0,0,0,0
2514,1,0,0,0,1,0,0,1,0,0,0,0
2515,0,0,0,1,0,0,0,0,0,1,0,1
2516,0,0,0,1,0,0,0,0,0,0,0,1
2517,0,0,0,0,0,0,0,1,0,0,0,0
2518,1,0,0,0,0,0,0,1,0,0,0,0
2519,1,0,0,1,0,0,0,0,0,0,0,0
2520,0,0,0,1,0,0,0,1,0,0,0,1
2521,0,0,0,0,0,0,0,0,0,0,0,1
2522,1,0,0,1,0,0,0,1,0,0,0,0
2523,0,0,0,0,0,0,0,1,0,0,0,0
2524,1,0,0,0,0,0,0,1,0,0,0,0
2525,0,0,0,1,0,0,1,0,0,0,0,1
2526,1,0,0,1,0,0,0,0,0,0,0,0
2527,0,0,0,1,0,1,0,0,0,0,0,0
2528,1,0,0,0,0,0,0,0,0,0,0,0
2529,0,0,0,1,0,0,0,0,0,0,0,0
2530,0,0,0,1,0,0,0,0,0,0,0,1
2531,0,0,0,0,0,0,0,1,0,0,0,0
2532,0,0,0,1,0,0,0,1,0,0,0,1
2533,0,0,0,1,0,0,0,1,0,0,0,0
2534,0,0,0,0,0,0,0,0,0,0,0,0
2535,0,0,0,0,0,0,1,0,0,1,0,1
2536,0,0,0,0,0,0,0,0,0,0,0,1
2537,0,0,0,0,0,0,0,0,0,0,0,1
2538,0,0,0,1,0,0,0,0,0,0,0,0
2539,0,0,0,1,0,0,0,0,0,0,0,1
2540,1,0,0,1,0,0,0,1,0,0,0,1
2541,0,0,0,1,0,0,0,0,0,0,0,0
2542,0,0,0,0,1,1,0,1,0,0,0,0
2543,0,0,0,0,0,0,0,1,0,0,1,1
2544,0,0,0,1,0,0,0,1,0,0,0,0
2545,0,0,0,0,0,0,0,0,0,0,0,0
2546,0,0,0,0,0,0,0,0,0,0,0,0
2547,1,1,0,0,1,0,0,0,0,0,1,0
2548,0,0,0,1,0,0,0,1,0,0,0,0
2549,0,0,0,0,0,0,0,0,0,0,0,1
2550,0,0,0,1,0,0,0,0,0,0,0,0
2551,0,0,0,0,0,0,0,1,0,0,0,0
2552,0,0,0,1,0,0,0,1,0,0,0,0
2553,0,0,0,0,0,0,0,0,0,0,0,0
2554,1,0,0,1,0,0,0,0,0,0,0,0
2555,1,0,0,1,1,0,0,1,0,0,0,0
2556,1,1,0,1,0,0,0,0,0,0,0,1
2557,0,0,0,0,0,0,0,1,0,0,0,0
2558,0,0,0,0,1,1,0,1,0,0,0,0
2559,1,0,0,0,0,0,0,1,0,0,0,0
2560,1,0,0,0,0,0,0,1,0,0,0,0
2561,0,0,0,0,0,0,0,0,0,0,0,1
2562,0,0,0,1,0,0,0,0,0,0,0,0
2563,0,0,0,0,0,0,1,0,0,0,0,1
2564,0,0,0,0,0,0,0,0,0,0,0,1
2565,1,1,0,0,0,0,0,0,0,0,1,0
2566,1,0,0,0,0,0,0,1,0,0,0,1
2567,1,1,0,1,0,0,0,1,0,0,0,0
2568,0,0,0,0,0,0,0,0,0,0,0,0
2569,1,0,0,0,1,1,0,1,0,0,0,0
2570,1,0,0,0,1,1,0,0,0,0,0,0
2571,0,0,0,1,0,0,0,0,0,0,0,1
2572,0,1,0,0,0,0,0,1,0,0,0,0
2573,0,0,0,0,0,0,0,0,0,0,0,1
2574,0,0,0,1,0,0,0,0,0,0,0,0
2575,0,0,0,1,0,0,1,0,0,0,0,1
2576,0,0,0,0,0,0,1,0,0,0,0,1
2577,0,0,0,1,0,1,0,1,0,0,0,0
2578,0,1,0,1,0,1,1,1,0,0,1,0
2579,0,0,0,0,0,1,0,1,0,0,0,0
2580,1,0,0,0,0,1,0,1,0,0,1,0
2581,0,0,0,0,0,0,0,0,0,0,0,0
2582,1,0,0,0,1,0,0,0,0,0,1,0
2583,0,0,0,0,0,0,0,0,0,0,0,1
2584,0,0,0,1,0,0,0,1,0,0,0,0
2585,1,0,0,1,0,0,0,0,0,1,0,0
2586,1,0,0,0,1,1,0,1,0,0,0,0
2587,0,0,0,0,0,0,0,1,0,0,0,0
2588,0,1,0,1,0,1,0,0,0,0,1,1
2589,0,0,0,0,0,0,0,0,0,0,0,1
2590,0,0,0,1,0,0,0,1,0,0,0,0
2591,0,0,0,1,0,1,0,1,0,0,0,0
2592,1,0,0,1,0,0,0,0,0,0,0,0
2593,0,1,0,1,0,0,0,1,0,0,0,0
2594,0,0,0,1,0,0,0,1,0,0,0,0
2595,0,0,0,0,0,0,0,0,1,0,0,1
2596,0,0,0,1,0,1,0,1,0,0,0,0
