id,Nathalie Arthaud,François Asselineau,Jacques Cheminade,Nicolas Dupont-Aignan,François Fillon,Benoît Hamon,Jean Lassalle,Marine Le Pen,Emmanuel Macron,Jean-Luc Mélenchon,Philippe Poutou
13399,0,0,0,0,0,1,0,0,0,1,1
22272,0,0,0,0,0,1,0,0,0,0,0
16713,1,0,0,0,0,1,0,0,0,1,1
6215,0,0,0,1,1,0,0,0,0,0,0
3637,0,0,0,0,0,1,0,0,1,1,0
30425,1,0,0,0,0,1,0,0,0,1,1
22315,0,0,0,0,0,1,0,0,0,1,1
18171,0,0,0,1,1,0,0,1,0,0,0
16495,1,1,1,1,0,1,1,0,1,1,1
11145,1,0,0,0,0,1,0,0,0,1,1
10876,0,0,0,0,0,1,0,0,0,1,0
22818,0,0,0,0,0,1,0,0,0,1,1
17262,0,0,0,0,1,1,0,0,1,0,0
22282,1,0,0,0,0,1,0,0,0,1,1
6676,1,0,0,0,0,1,0,0,1,0,0
23560,0,0,1,1,0,1,0,0,0,1,1
19717,0,0,0,0,0,1,0,0,0,1,0
3188,1,0,0,0,0,1,0,0,0,1,1
27849,0,0,0,0,0,0,0,0,0,0,0
13507,0,0,0,0,0,1,0,0,0,1,1
9414,0,0,0,0,0,1,0,0,0,1,0
1396,0,0,0,0,0,0,0,0,0,1,0
25115,0,0,0,0,0,1,0,0,1,1,1
7405,0,0,0,0,0,1,0,0,0,1,0
16229,0,0,0,0,0,1,0,0,1,1,0
10185,0,0,0,0,0,0,0,0,1,1,0
10799,0,0,0,0,0,1,0,0,0,1,0
585,0,0,0,0,0,1,0,0,1,1,0
27224,0,0,0,0,0,1,0,0,0,1,1
13012,1,0,0,0,0,1,0,0,0,1,1
23715,0,1,0,1,0,0,1,0,0,0,0
24783,0,0,0,1,0,0,0,0,1,0,0
1695,0,0,0,0,0,1,0,0,0,0,0
15358,1,0,0,0,0,1,0,0,0,1,1
8867,0,0,0,0,0,0,1,1,0,1,0
2998,0,0,0,0,0,1,0,0,1,0,0
36172,0,0,1,0,0,1,0,0,0,1,0
11686,1,0,0,0,0,1,0,0,0,1,1
13095,0,0,0,0,0,0,0,0,0,1,0
8736,0,0,0,1,0,1,0,0,1,1,0
16548,0,0,0,0,1,0,0,1,1,0,0
30356,1,0,0,0,0,0,0,0,0,1,0
21818,0,1,0,0,0,1,0,0,0,1,0
2810,0,0,0,1,0,0,0,0,1,1,0
37152,0,0,0,0,0,1,0,0,1,1,0
333,1,0,0,0,0,1,0,0,0,1,1
13011,1,0,0,0,0,0,0,0,0,1,1
19397,0,1,1,0,0,0,1,0,0,0,1
7060,0,0,0,0,0,1,0,0,1,1,0
5437,1,0,0,0,0,1,1,0,0,1,1
34998,0,0,0,0,0,1,0,0,0,1,1
29871,0,0,0,0,0,0,0,0,0,1,1
17560,0,0,0,0,0,1,0,0,0,1,0
19494,0,0,1,0,0,0,0,0,0,1,0
3500,1,0,0,0,0,0,0,0,0,1,1
22987,0,0,0,0,0,1,0,0,1,0,0
10977,0,0,0,0,0,1,0,0,1,0,1
19064,0,0,0,0,0,1,0,0,0,1,1
24106,0,1,0,1,0,1,0,0,0,1,1
1809,0,0,0,0,0,1,0,0,1,0,0
12642,0,0,0,0,0,0,0,0,1,1,0
20220,0,0,0,0,0,0,0,0,0,1,0
22630,0,0,0,0,0,1,0,0,1,1,0
12451,1,0,0,0,0,0,0,0,0,1,0
5701,0,0,0,0,0,1,1,0,1,1,1
32326,0,0,0,0,0,1,0,0,0,1,0
22611,0,0,0,1,0,0,0,0,0,1,1
22280,0,0,0,0,0,1,0,0,1,0,0
4269,0,0,0,0,0,1,0,0,0,1,0
20251,0,0,0,0,0,1,0,0,1,0,0
24294,0,0,0,0,0,1,0,0,0,1,0
24423,0,0,0,0,0,1,0,0,0,1,1
13145,1,0,0,0,0,1,0,0,1,1,1
36377,1,0,0,0,0,1,0,0,0,1,1
8216,0,0,0,0,0,1,0,0,0,1,0
14493,0,0,0,0,0,1,0,0,0,1,1
10323,0,0,0,0,0,1,0,0,1,1,1
10231,0,0,0,0,0,1,0,0,1,1,0
4870,1,0,0,0,0,0,0,0,0,1,1
9913,0,0,0,0,1,0,0,0,0,0,0
4819,0,0,0,0,0,1,0,0,1,1,1
36453,0,0,0,0,0,1,0,0,0,1,1
22927,0,0,0,0,0,1,0,0,0,1,0
23541,0,0,0,1,0,1,0,0,0,1,0
14936,0,0,0,0,0,1,0,0,1,1,0
26065,0,0,1,0,0,1,1,0,1,1,1
6052,0,0,0,0,1,0,0,0,0,0,0
5184,0,0,0,0,1,0,0,0,1,1,0
20574,0,0,0,0,0,1,0,0,0,0,0
781,0,0,0,1,0,1,0,0,1,0,0
16074,0,0,1,0,0,1,0,0,1,0,0
1850,0,0,0,0,1,0,0,0,1,0,0
12340,0,0,0,0,0,1,0,0,0,1,1
9401,0,0,0,0,0,0,0,0,0,0,0
1568,0,0,0,1,0,0,0,0,1,0,0
24259,0,0,0,0,0,1,0,0,1,0,0
7150,1,0,0,0,0,0,0,0,0,1,1
27532,0,0,0,0,0,1,0,0,1,0,0
21764,0,0,0,0,0,1,0,0,1,1,1
23135,0,0,0,0,0,1,0,0,0,1,0
24943,0,0,0,0,0,1,0,0,0,1,1
14090,0,0,0,0,0,1,0,0,0,1,1
18392,0,0,0,0,0,1,0,0,0,1,1
7198,0,0,1,0,0,1,0,0,0,1,1
11691,0,0,0,0,1,0,0,0,1,0,0
37590,0,0,0,0,1,0,0,1,1,0,0
9621,0,0,0,0,1,1,0,0,1,0,0
16077,0,0,0,0,1,0,0,0,1,0,0
23378,0,0,0,0,0,1,0,0,1,1,0
5633,0,0,0,1,0,1,0,0,1,1,1
3923,0,0,0,0,0,1,0,0,1,1,0
17661,0,0,0,1,1,0,0,0,0,0,0
15282,0,0,0,0,0,1,0,0,1,0,0
25124,0,1,0,1,0,0,0,0,0,1,0
41,0,0,0,0,1,0,0,0,1,0,0
6530,1,0,0,0,0,0,0,0,1,1,1
25967,0,0,0,0,0,0,0,0,1,0,0
34032,0,0,0,0,0,0,0,0,0,0,1
2450,0,0,0,0,0,0,0,0,1,1,0
22000,0,1,0,0,0,0,0,0,0,1,0
36548,0,0,0,0,0,1,1,0,0,1,0
2538,1,0,0,0,0,0,0,0,0,1,1
11044,0,0,0,0,0,1,0,0,1,1,1
37591,0,0,0,0,0,1,0,0,0,1,1
17534,1,0,0,1,0,1,1,0,0,1,1
6916,0,0,0,0,0,1,0,0,0,1,0
12894,0,0,0,0,0,1,0,0,0,1,0
22135,1,0,0,0,0,1,0,0,0,1,1
19971,0,0,0,0,0,1,0,0,1,0,0
8372,0,0,0,0,1,0,1,0,1,0,0
22032,0,0,0,0,0,0,1,0,1,1,1
23587,0,0,0,0,0,1,0,0,0,1,0
18445,0,0,0,0,0,0,0,0,0,0,0
10204,0,0,1,0,0,1,0,0,0,1,1
29332,0,0,0,0,0,1,0,0,0,1,0
23614,0,0,0,0,0,1,0,0,1,1,0
26516,0,0,0,0,0,1,0,0,0,1,0
35453,0,0,0,0,0,1,0,0,0,1,0
24298,0,0,0,0,0,1,0,0,1,1,1
29834,1,0,0,0,0,1,1,0,0,1,1
19488,0,0,0,0,0,1,1,0,1,1,0
7165,0,0,0,0,0,0,0,0,1,1,0
20479,0,0,1,0,0,1,0,0,0,1,1
11541,0,0,0,0,0,0,0,0,1,0,0
12554,0,0,0,1,1,0,0,0,0,0,0
17189,1,0,0,0,0,0,0,0,1,0,1
26592,0,0,0,0,0,0,0,0,0,0,0
15940,0,0,0,0,0,1,0,0,1,0,1
10717,0,0,0,0,0,1,0,0,0,1,0
5824,0,0,0,0,0,1,0,0,1,0,0
2630,0,0,0,0,0,1,0,0,1,0,0
12380,0,0,0,0,0,1,0,0,0,0,1
29022,1,0,0,0,0,1,1,0,0,1,1
8721,0,0,0,0,0,1,0,0,1,0,0
4249,0,0,0,0,0,1,0,0,1,0,0
36686,0,0,0,0,0,1,0,0,1,0,0
10256,0,0,0,0,0,1,0,0,1,1,0
7785,0,0,0,0,0,1,0,0,0,1,1
1710,0,0,0,0,0,1,0,0,0,1,1
8325,0,0,0,0,0,1,0,0,1,0,0
11288,1,0,1,0,0,1,0,0,0,1,1
8024,0,0,0,0,0,1,0,0,0,0,1
6957,0,0,0,0,0,0,0,0,0,0,0
6699,0,0,0,0,0,1,0,0,0,1,0
24422,0,0,0,0,0,1,0,0,0,1,1
2776,0,0,0,0,0,1,0,0,0,1,1
36705,0,0,0,0,0,1,0,0,0,1,1
11823,0,0,0,0,0,0,0,0,1,1,0
1205,1,1,1,1,1,1,1,1,1,1,1
26943,0,0,0,0,0,0,0,0,0,1,1
2008,0,0,0,0,0,0,1,0,1,0,0
13650,0,0,1,0,1,0,0,0,1,0,0
4099,0,0,0,0,0,1,0,0,1,1,0
1654,0,0,0,0,0,1,0,0,0,1,1
29302,0,0,0,0,0,1,0,0,0,0,0
1453,1,0,0,0,0,1,0,0,0,1,0
21317,1,0,0,0,0,1,0,0,0,1,1
17271,0,0,0,0,0,1,0,0,0,1,1
26711,0,0,0,0,0,1,0,0,1,1,0
13838,0,0,0,0,0,1,0,0,0,1,0
14178,0,0,0,0,1,0,0,0,1,0,0
13079,0,0,0,0,0,0,0,0,0,1,0
3338,0,0,0,0,1,0,0,0,1,0,0
20431,0,0,1,0,0,0,0,0,0,0,0
27394,0,0,0,0,0,0,0,0,0,0,0
28375,0,0,0,0,0,1,0,0,1,0,0
5458,0,0,1,0,0,1,1,0,1,1,0
28790,1,0,0,0,0,1,0,0,0,1,1
18966,0,0,0,0,0,1,0,0,0,0,0
9902,1,0,0,0,0,1,0,0,0,1,1
10644,0,0,0,0,0,1,0,0,0,1,0
17057,0,0,0,0,0,0,0,0,0,0,0
7907,0,0,0,0,0,1,0,0,1,1,0
16598,0,0,0,0,1,0,0,0,1,0,0
2201,0,0,0,0,0,1,1,0,0,1,1
19203,0,0,0,0,0,1,0,0,0,1,0
33369,0,0,0,0,0,1,0,0,0,1,1
15216,0,0,0,0,0,0,0,0,0,1,0
30591,0,0,0,0,0,0,0,0,0,1,0
1737,0,0,0,0,0,1,0,0,1,0,0
23556,0,0,0,0,0,0,0,0,0,1,0
17338,0,0,0,0,0,0,0,0,0,0,0
22117,0,0,0,0,1,0,1,0,1,0,0
13903,0,0,0,0,0,1,0,0,0,1,0
13978,0,0,0,0,1,0,0,0,0,0,0
7082,0,0,0,0,0,0,0,0,0,0,0
17091,1,0,0,1,0,1,0,0,0,1,1
32869,0,0,0,0,0,1,0,0,1,0,0
20548,0,1,0,1,0,0,0,1,0,0,0
36857,0,0,0,0,0,0,0,0,1,1,0
14972,0,0,0,1,0,0,1,0,1,0,0
23074,0,1,0,0,1,0,1,0,0,0,0
7753,0,0,0,0,0,1,0,0,1,1,0
30685,0,0,0,0,0,0,0,0,0,1,0
6554,0,0,1,0,0,1,0,0,0,1,0
27570,0,0,1,0,0,1,0,0,1,0,1
37137,0,0,0,0,0,1,0,0,1,1,0
29673,0,0,0,0,0,1,1,0,0,1,0
27438,1,0,0,0,0,0,0,0,0,1,1
6409,0,0,0,0,0,1,0,0,0,0,0
14755,0,0,0,0,0,1,0,0,0,1,1
14012,1,0,0,0,0,1,0,0,0,1,1
8583,1,0,0,0,0,1,0,0,1,1,1
26839,1,0,0,0,0,1,0,0,0,1,1
27187,0,0,0,0,0,0,0,0,1,0,1
11009,0,0,0,0,0,0,0,0,1,1,0
27588,0,0,0,0,0,1,0,0,0,1,1
13904,0,0,0,0,0,0,0,0,1,0,0
29599,0,0,0,0,0,1,0,0,0,0,0
26841,0,1,1,1,0,0,1,0,0,1,0
6005,0,0,0,0,0,1,0,0,0,0,1
20917,1,0,0,1,1,1,0,0,1,1,0
14035,1,0,0,0,0,0,0,0,0,1,1
5371,0,0,0,0,0,1,0,0,0,1,0
28142,0,1,0,1,0,1,0,0,1,1,0
35140,1,0,0,0,0,1,0,0,0,1,1
10195,0,0,0,0,0,0,0,0,0,1,1
24042,1,0,0,0,0,1,0,0,0,1,1
18792,1,0,0,0,0,0,0,0,0,1,1
24926,0,0,0,0,0,0,0,0,0,1,0
3793,0,0,0,0,0,1,0,0,0,0,0
26550,0,0,0,1,0,1,1,0,1,1,1
23936,0,0,0,0,0,1,0,0,0,0,0
836,0,0,0,0,0,1,0,0,0,1,1
17,0,0,0,0,0,0,0,0,0,1,0
18404,0,0,0,0,0,1,0,0,0,1,1
11754,0,0,0,1,0,0,0,0,1,1,0
16489,1,0,0,0,0,1,0,0,0,1,1
5666,0,0,0,0,0,1,0,0,0,1,0
34531,0,0,0,1,0,0,1,0,1,0,0
24842,0,0,0,0,0,1,0,0,0,0,0
5195,1,0,0,1,0,1,1,1,1,1,1
9296,0,0,0,0,0,1,0,0,1,1,0
21092,0,0,0,0,0,0,0,0,0,1,0
12122,1,0,0,0,0,1,0,0,0,1,1
29439,0,0,0,0,0,1,0,0,0,1,1
5210,0,0,0,0,0,0,0,0,0,1,0
2762,0,0,0,0,1,0,0,0,1,0,0
1532,0,0,0,0,0,1,0,0,0,1,0
10164,0,1,0,0,0,0,0,0,0,1,1
8017,0,0,0,0,0,0,0,0,0,0,0
15134,0,0,0,0,0,1,0,0,0,1,0
2429,0,0,0,0,0,0,0,0,0,1,0
31743,0,0,0,0,0,0,0,0,0,0,0
13075,0,0,0,0,0,1,0,0,0,1,0
21848,0,0,0,0,0,1,0,0,0,1,0
24999,1,0,0,0,0,1,0,0,0,1,1
20872,0,1,0,0,0,0,1,1,0,0,0
26129,0,0,0,0,1,0,1,0,1,0,0
2878,0,0,0,0,0,1,0,0,1,1,0
8953,0,0,0,0,0,0,0,0,0,0,0
16894,0,0,0,0,0,1,0,0,1,0,0
22903,0,0,0,0,0,1,0,0,1,1,0
5467,0,0,0,0,0,1,0,0,1,1,0
12706,0,0,0,0,0,1,0,0,0,1,1
5252,1,0,1,0,0,1,0,0,0,1,1
9124,0,0,0,0,0,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,1,1,0
19712,1,1,0,1,0,0,0,0,0,1,0
2351,0,0,0,0,0,1,0,0,0,1,1
1750,0,0,0,0,0,1,0,0,1,1,0
37431,0,0,0,0,0,1,0,0,1,1,0
25090,0,0,0,0,0,0,0,0,1,1,0
10119,0,0,0,0,0,1,0,0,0,1,0
12750,0,0,0,0,0,1,0,1,1,1,1
16606,0,0,0,0,0,0,0,0,0,1,0
35601,0,0,0,0,0,1,0,0,0,1,1
6651,0,0,0,0,0,1,1,0,0,1,0
1573,0,0,0,0,0,1,0,0,1,0,0
16253,0,0,0,0,0,1,0,0,0,0,1
15433,0,0,0,0,0,0,0,0,1,1,0
24912,1,0,0,0,0,1,0,0,1,0,0
18550,1,0,0,0,0,1,0,0,0,1,1
10290,1,0,0,0,0,1,0,0,1,1,1
23594,0,0,0,0,0,1,1,0,1,0,0
5595,0,0,0,0,0,1,0,0,1,1,0
16034,0,1,0,0,0,0,0,0,0,1,0
28974,0,0,0,0,0,0,0,0,0,0,0
23683,0,1,0,1,0,0,0,0,0,1,0
27945,0,1,0,1,0,0,0,0,0,0,1
31740,0,0,0,0,0,1,0,0,0,1,0
34653,0,0,0,0,0,1,0,0,1,0,0
17797,1,0,0,0,0,1,0,0,1,1,1
3572,0,0,0,0,0,1,0,0,0,1,0
28035,0,0,0,0,0,1,0,0,0,1,0
18265,0,0,1,0,0,1,1,0,0,1,0
34769,1,0,0,0,0,0,0,0,0,1,1
30372,0,0,0,0,0,1,0,0,1,1,0
23962,0,0,0,0,0,1,0,0,0,1,1
9690,1,0,0,0,0,1,1,0,0,1,1
2518,0,1,1,0,0,0,0,0,0,0,0
12665,0,0,0,1,0,0,0,1,1,1,0
10720,0,0,0,0,0,0,0,0,0,1,1
15388,0,0,0,0,0,0,0,0,1,0,0
11575,0,0,0,1,1,1,0,1,1,1,0
5914,0,0,0,0,0,1,0,0,1,1,0
9243,0,0,0,0,0,1,0,0,0,1,1
1679,0,0,0,0,0,0,0,0,0,1,1
5143,0,0,0,0,0,1,0,0,0,0,0
10240,0,0,0,0,0,0,0,0,0,1,1
37592,0,0,0,0,0,1,0,0,0,1,0
31153,0,0,0,0,0,1,0,0,0,1,1
30369,0,0,0,0,0,0,0,0,0,0,0
1105,1,0,0,0,0,1,0,0,1,1,0
3641,0,0,0,0,0,1,0,0,0,0,0
16259,0,0,0,0,0,0,0,0,1,1,0
21074,0,0,0,0,0,1,0,0,1,1,0
188,0,0,0,0,0,1,0,0,1,1,0
18372,1,1,1,0,0,1,0,0,0,1,1
18662,0,0,0,0,0,1,0,0,0,1,0
16931,0,1,0,1,1,0,0,0,0,0,0
7052,0,0,0,0,0,1,0,0,1,1,1
9873,1,0,0,0,0,0,0,0,0,1,1
20004,0,0,0,0,0,1,0,0,1,1,0
3420,0,0,0,0,0,1,0,0,1,0,0
15517,1,1,0,0,0,1,1,0,0,1,0
27178,0,0,0,0,0,0,1,0,1,0,0
21103,0,0,0,0,0,1,0,0,0,1,1
810,1,0,1,0,0,1,0,0,0,1,1
10482,1,0,1,1,0,1,0,0,0,1,1
19887,0,1,0,0,0,0,0,0,0,1,1
29999,0,0,0,0,0,1,0,0,0,1,0
5700,0,0,0,0,0,1,0,0,1,1,0
17243,0,0,0,0,0,0,0,0,1,0,0
13743,0,0,0,0,0,1,0,0,0,1,0
1859,0,0,0,0,0,1,0,0,0,1,0
6867,1,0,0,0,0,1,0,0,0,1,0
13010,0,0,0,0,0,0,0,0,1,0,0
19933,0,0,0,0,1,0,0,0,1,0,0
15500,1,0,0,0,0,1,0,0,0,1,1
6744,0,0,0,0,0,0,0,0,1,0,0
19200,0,1,0,0,0,0,0,0,0,0,0
20965,1,0,0,0,0,1,0,0,0,1,1
20254,0,0,0,0,0,0,0,0,0,1,0
24664,0,0,0,0,0,0,0,0,1,1,0
27585,0,0,0,0,0,1,0,0,1,0,0
19302,0,0,0,1,0,0,1,0,1,1,0
30299,0,0,0,0,0,0,1,0,0,0,0
15068,1,1,0,0,0,1,1,0,0,1,1
6602,0,0,0,0,0,1,0,0,1,1,1
9933,0,0,0,0,0,0,1,0,0,1,1
1672,0,0,0,0,0,1,1,0,1,1,0
11577,1,0,0,0,0,1,0,0,0,1,1
13408,0,0,0,0,0,1,0,0,0,1,0
3074,0,0,0,0,0,1,0,0,0,1,0
28308,0,0,0,1,0,1,1,0,0,0,0
3843,0,0,0,0,0,1,0,0,0,1,0
27089,1,0,0,0,0,1,0,0,0,1,1
10734,1,0,0,0,0,1,0,0,1,1,1
18285,0,0,0,0,0,1,0,0,1,0,0
37593,1,0,0,0,0,1,0,0,0,1,1
37312,0,0,0,0,0,1,0,0,0,1,1
15416,1,0,0,0,0,0,0,0,0,1,1
21090,0,0,0,0,1,1,0,0,1,1,0
8380,0,0,0,0,0,1,0,0,1,1,0
22155,1,0,0,0,0,0,0,0,0,1,1
27704,1,0,1,0,0,1,0,0,0,0,0
28588,1,0,0,0,0,1,0,0,0,1,1
14058,0,0,0,0,0,1,0,0,1,0,0
3818,0,0,0,1,1,0,0,0,0,0,0
25711,0,1,1,1,0,1,1,0,0,1,0
17528,0,0,0,0,0,1,0,0,1,1,1
36052,0,0,0,0,0,1,0,0,0,1,0
7776,1,0,0,0,0,1,0,0,0,1,1
35589,1,0,0,0,0,0,0,0,0,1,1
25532,0,0,0,0,0,0,0,0,1,1,0
33197,0,0,0,0,0,1,0,0,0,1,0
21916,0,0,0,0,0,1,0,0,0,1,1
2093,0,0,0,0,0,0,0,0,1,0,0
2507,0,0,0,0,1,0,0,0,1,0,0
5201,1,0,0,0,0,0,0,0,0,1,1
25572,1,0,0,0,0,0,1,0,0,1,1
20508,1,0,0,0,0,0,0,0,0,1,1
14194,0,0,0,0,0,1,0,0,0,1,1
1637,1,0,0,0,0,1,0,0,0,1,0
10697,0,0,0,0,0,0,0,0,0,1,0
11629,0,0,0,0,0,1,0,0,0,1,1
1884,0,0,0,0,0,1,0,0,0,0,0
30792,0,0,0,0,0,1,1,0,1,1,0
19428,1,0,0,0,0,1,0,0,0,0,1
37594,0,0,0,0,0,1,0,0,0,1,0
34962,1,0,0,0,0,0,0,0,0,1,1
37282,0,0,0,0,0,1,1,0,1,1,0
9746,1,0,0,0,0,1,0,0,0,1,1
9776,0,0,0,0,0,0,0,0,1,1,0
2230,0,0,0,0,0,1,0,0,1,1,0
10682,0,0,0,0,0,1,0,0,0,1,0
34542,0,0,0,0,0,1,0,0,0,1,1
19212,0,0,0,0,0,1,0,0,0,1,1
17889,0,0,0,0,1,0,0,0,1,0,0
3325,0,1,0,0,0,0,0,0,1,1,0
3491,0,0,0,0,0,1,0,0,1,0,0
28661,0,0,0,0,0,1,0,0,0,0,0
10346,0,0,0,0,0,1,0,0,0,0,0
29218,0,0,0,0,0,1,1,0,0,1,1
10007,0,0,0,0,0,1,0,0,0,0,0
13878,0,0,0,0,0,1,0,0,1,0,0
18467,0,0,0,0,0,1,0,0,1,1,0
32906,1,0,0,0,0,1,0,0,1,0,1
21833,1,0,0,0,0,1,0,0,0,1,1
11764,0,0,0,0,0,1,0,0,1,1,1
23894,0,0,0,0,0,1,0,0,1,1,1
21858,1,0,0,0,0,0,0,0,0,1,1
25210,0,0,0,0,1,0,0,0,1,0,0
24871,0,0,0,0,0,0,0,0,1,1,0
9380,0,0,0,0,0,0,0,0,0,0,0
9320,0,0,0,0,0,1,0,0,0,1,1
13111,0,0,0,0,0,0,0,0,0,1,1
6262,0,0,0,0,0,1,0,0,1,1,0
33324,0,0,0,0,0,1,0,0,0,1,0
19622,1,0,0,0,0,1,0,0,0,1,1
14666,0,0,0,0,0,0,0,0,0,1,0
37410,0,0,0,0,1,0,0,0,1,0,0
29250,0,0,0,0,0,1,1,0,0,1,0
292,0,0,0,0,0,1,0,0,0,1,0
35500,1,0,0,0,0,1,0,0,1,1,1
9164,1,0,0,0,0,1,0,0,0,1,1
6685,0,0,0,0,0,0,0,0,1,0,0
9073,0,0,0,0,1,0,1,0,1,0,0
3451,1,0,0,0,0,1,0,0,0,1,1
3271,0,0,0,0,0,1,0,0,1,1,0
32293,0,0,0,0,0,0,0,0,0,0,0
27325,0,0,0,0,0,1,1,0,1,1,0
3624,0,0,0,1,0,0,0,0,1,1,0
36909,0,0,0,0,0,1,0,0,0,1,1
1077,0,0,0,0,0,1,0,0,1,0,0
4370,0,0,0,0,0,1,0,0,0,1,0
3349,0,0,0,0,0,1,0,0,1,0,0
25502,1,0,1,0,0,1,0,0,0,1,1
21475,0,0,0,0,0,0,0,0,1,0,0
6506,1,0,0,0,0,1,0,0,0,1,1
10192,1,0,0,0,0,1,0,0,1,1,1
15609,1,0,0,0,0,0,1,0,0,1,1
8718,0,0,0,0,0,1,0,0,1,0,0
33652,0,0,0,0,0,1,0,0,0,1,1
24665,0,0,0,0,0,1,0,0,1,0,0
10531,1,0,0,0,0,0,0,0,0,1,1
27666,0,0,0,0,1,0,0,0,1,0,0
30052,0,0,1,0,0,1,1,0,1,1,0
24787,0,0,0,0,0,0,0,0,0,1,1
29883,1,1,0,0,0,1,0,0,0,1,1
28955,0,0,0,0,0,1,0,0,0,1,1
23148,1,0,0,0,0,0,0,0,0,1,0
14175,1,0,0,0,0,0,0,0,0,1,1
21690,0,0,0,1,1,0,0,0,0,0,0
16371,0,0,0,0,0,1,0,0,0,0,1
28704,1,0,0,0,0,1,0,0,0,1,1
10138,1,0,0,0,0,1,0,0,0,1,1
16349,0,0,0,0,0,0,0,0,0,0,0
15283,0,0,0,0,0,1,0,0,0,1,0
11202,0,0,0,0,0,1,0,0,0,1,1
20166,0,0,0,0,0,1,0,0,1,1,0
29154,0,0,0,0,0,0,0,0,1,1,0
28139,1,0,1,0,0,1,0,0,0,1,1
3545,0,0,0,0,0,1,1,0,0,1,0
12900,0,0,0,0,1,0,0,0,0,0,0
17785,0,0,0,0,0,1,0,0,1,0,0
34288,0,0,0,0,0,1,0,0,0,1,0
21926,0,0,0,0,0,1,0,0,0,1,0
32547,0,0,0,0,0,0,1,0,0,0,0
28269,0,0,0,0,0,0,0,0,0,0,0
25351,0,0,0,0,0,0,0,0,0,1,1
25426,0,0,0,0,0,1,0,0,0,1,1
1432,1,1,1,1,0,0,1,1,0,0,1
24468,0,0,0,0,0,0,0,0,1,0,0
5081,0,0,0,0,0,1,0,0,0,1,0
1910,0,0,0,0,0,1,0,0,0,1,0
18727,0,0,0,0,0,1,0,0,0,0,0
7417,0,0,0,0,0,1,0,0,1,1,0
29665,0,0,0,0,0,0,0,0,0,1,1
24203,0,1,0,0,0,1,0,0,0,1,0
363,0,0,0,1,0,0,0,0,1,1,0
7797,0,0,0,0,0,0,0,0,1,1,0
8571,0,0,0,0,0,1,0,0,0,1,0
2967,0,0,0,0,0,0,0,0,1,0,0
36765,0,0,0,0,0,0,0,0,0,1,1
9078,1,0,0,0,0,0,0,0,1,1,0
22269,0,0,0,0,0,1,0,0,1,1,0
13033,0,0,0,1,1,0,0,1,0,0,0
10633,0,0,0,0,0,0,0,0,0,1,1
34041,0,0,0,0,0,1,0,0,0,0,1
7050,0,0,0,0,0,0,0,0,0,1,0
33193,0,0,0,0,0,0,0,0,0,1,0
4860,0,0,0,0,0,1,0,0,0,1,0
24788,1,0,0,0,0,1,0,0,0,1,1
7535,0,0,0,0,0,1,0,0,1,1,0
6911,0,0,0,0,0,1,0,0,0,1,0
11003,0,0,0,0,0,1,0,0,0,1,0
32775,1,0,0,0,0,1,0,0,0,1,1
26507,0,0,0,0,0,1,0,0,0,1,0
26315,0,0,0,0,0,1,1,0,0,0,0
36499,0,0,0,0,0,0,0,0,1,0,0
25652,0,0,1,0,1,0,1,0,0,0,0
28053,0,0,0,0,0,1,0,0,1,0,0
944,1,0,0,0,0,1,1,0,0,1,1
516,0,0,0,0,0,1,1,0,0,1,0
24614,0,0,0,0,0,0,0,0,0,1,1
4790,0,0,0,0,0,0,0,0,0,0,0
4248,0,0,0,0,0,0,0,0,0,0,0
29915,0,0,0,0,0,1,0,0,1,1,0
15391,1,0,0,0,0,0,0,0,0,0,1
6098,1,0,0,0,0,1,0,0,0,1,1
26485,0,0,0,0,1,1,1,0,0,1,0
6514,0,0,1,0,0,1,0,0,1,1,1
25376,0,0,0,0,0,1,0,0,0,1,0
11480,1,0,0,0,0,1,0,0,1,1,1
1550,0,0,0,0,0,0,0,0,0,1,0
8939,0,0,0,0,0,1,0,0,0,1,0
19155,0,0,0,0,0,0,0,0,0,1,1
17856,0,0,0,0,0,1,1,0,1,0,0
5643,1,0,0,1,0,1,0,0,1,1,0
22650,0,0,0,0,0,1,0,0,1,1,0
7537,0,0,0,0,0,0,0,0,0,1,1
21202,0,0,0,0,0,1,0,0,0,1,1
19241,0,0,0,0,1,0,0,1,1,0,0
26798,0,0,0,0,0,1,0,0,0,0,0
19780,0,0,0,0,0,1,0,0,0,1,0
1692,1,0,0,0,0,0,0,0,0,1,1
24114,0,0,0,0,0,0,0,0,1,0,0
26645,0,0,0,0,0,0,0,0,0,1,1
1379,0,0,0,0,0,0,0,0,1,0,0
6948,0,0,0,0,0,1,0,0,0,1,0
27041,1,0,0,0,0,1,0,0,0,1,1
11208,0,0,0,1,0,0,0,1,1,1,0
4996,0,0,0,0,0,1,0,0,0,0,1
27245,0,0,0,0,0,1,0,0,0,0,0
3541,1,0,0,0,0,1,0,0,0,1,1
17025,0,0,0,0,0,1,0,0,0,1,1
26342,0,0,0,0,0,1,1,0,1,1,0
23681,0,0,0,0,0,1,0,0,1,1,0
1032,1,0,0,0,0,1,0,0,0,1,0
17809,0,1,0,0,0,0,0,0,0,1,0
24655,0,0,0,0,0,1,0,0,1,1,0
165,1,0,0,0,0,1,0,0,0,1,1
21969,1,0,0,0,0,1,0,0,0,1,0
14297,0,0,0,0,0,0,0,0,0,1,1
